year,doy,profile_idx,profile_num,date,index
2016,219,2369,3,2016-08-06,1709
2016,219,2370,4,2016-08-06,1710
2016,219,2371,5,2016-08-06,1711
2016,219,2372,6,2016-08-06,1712
2016,219,2373,7,2016-08-06,1713
2016,219,2374,8,2016-08-06,1714
2016,219,2375,9,2016-08-06,1715
2016,220,2376,1,2016-08-07,1716
2016,220,2377,2,2016-08-07,1717
2016,220,2378,3,2016-08-07,1718
2016,222,2379,1,2016-08-09,1719
2016,222,2380,2,2016-08-09,1720
2016,223,2381,1,2016-08-10,1721
2016,223,2382,2,2016-08-10,1722
2016,223,2383,3,2016-08-10,1723
2016,223,2384,4,2016-08-10,1724
2016,223,2385,5,2016-08-10,1725
2016,223,2386,6,2016-08-10,1726
2016,223,2387,7,2016-08-10,1727
2016,223,2388,8,2016-08-10,1728
2016,223,2389,9,2016-08-10,1729
2016,224,2390,1,2016-08-11,1730
2016,224,2391,2,2016-08-11,1731
2016,224,2392,3,2016-08-11,1732
2016,224,2393,4,2016-08-11,1733
2016,224,2394,5,2016-08-11,1734
2016,224,2395,6,2016-08-11,1735
2016,224,2396,7,2016-08-11,1736
2016,224,2397,8,2016-08-11,1737
2016,224,2398,9,2016-08-11,1738
2016,225,2399,1,2016-08-12,1739
2016,225,2400,2,2016-08-12,1740
2016,225,2401,3,2016-08-12,1741
2016,225,2402,4,2016-08-12,1742
2016,226,2403,1,2016-08-13,1743
2016,226,2404,2,2016-08-13,1744
2016,226,2405,3,2016-08-13,1745
2016,226,2406,4,2016-08-13,1746
2016,226,2407,5,2016-08-13,1747
2016,226,2408,6,2016-08-13,1748
2016,226,2409,7,2016-08-13,1749
2016,226,2410,8,2016-08-13,1750
2016,226,2411,9,2016-08-13,1751
2016,227,2412,1,2016-08-14,1752
2016,227,2413,2,2016-08-14,1753
2016,227,2414,3,2016-08-14,1754
2016,227,2415,4,2016-08-14,1755
2016,227,2416,5,2016-08-14,1756
2016,227,2417,6,2016-08-14,1757
2016,227,2418,7,2016-08-14,1758
2016,227,2419,8,2016-08-14,1759
2016,227,2420,9,2016-08-14,1760
2016,228,2421,1,2016-08-15,1761
2016,228,2422,2,2016-08-15,1762
2016,228,2423,3,2016-08-15,1763
2016,228,2424,4,2016-08-15,1764
2016,228,2425,5,2016-08-15,1765
2016,228,2426,6,2016-08-15,1766
2016,228,2427,7,2016-08-15,1767
2016,228,2428,8,2016-08-15,1768
2016,228,2429,9,2016-08-15,1769
2016,229,2430,1,2016-08-16,1770
2016,229,2431,2,2016-08-16,1771
2016,229,2432,3,2016-08-16,1772
2016,229,2433,4,2016-08-16,1773
2016,229,2434,5,2016-08-16,1774
2016,229,2435,6,2016-08-16,1775
2016,229,2436,7,2016-08-16,1776
2016,229,2437,8,2016-08-16,1777
2016,229,2438,9,2016-08-16,1778
2016,230,2439,1,2016-08-17,1779
2016,230,2440,2,2016-08-17,1780
2016,230,2441,3,2016-08-17,1781
2016,230,2442,4,2016-08-17,1782
2016,230,2443,5,2016-08-17,1783
2016,230,2444,6,2016-08-17,1784
2016,230,2445,7,2016-08-17,1785
2016,230,2446,8,2016-08-17,1786
2016,230,2447,9,2016-08-17,1787
2016,231,2448,1,2016-08-18,1788
2016,231,2449,2,2016-08-18,1789
2016,231,2450,3,2016-08-18,1790
2016,231,2451,4,2016-08-18,1791
2016,231,2452,5,2016-08-18,1792
2016,231,2453,6,2016-08-18,1793
2016,231,2454,7,2016-08-18,1794
2016,231,2455,8,2016-08-18,1795
2016,231,2456,9,2016-08-18,1796
2016,232,2457,1,2016-08-19,1797
2016,232,2458,2,2016-08-19,1798
2016,232,2459,3,2016-08-19,1799
2016,232,2460,4,2016-08-19,1800
2016,232,2461,5,2016-08-19,1801
2016,232,2462,6,2016-08-19,1802
2016,232,2463,7,2016-08-19,1803
2016,232,2464,8,2016-08-19,1804
2016,232,2465,9,2016-08-19,1805
2016,233,2466,1,2016-08-20,1806
2016,233,2467,2,2016-08-20,1807
2016,233,2468,3,2016-08-20,1808
2016,233,2469,4,2016-08-20,1809
2016,233,2470,5,2016-08-20,1810
2016,233,2471,6,2016-08-20,1811
2016,233,2472,7,2016-08-20,1812
2016,233,2473,8,2016-08-20,1813
2016,233,2474,9,2016-08-20,1814
2016,234,2475,1,2016-08-21,1815
2016,234,2476,2,2016-08-21,1816
2016,234,2477,3,2016-08-21,1817
2016,234,2478,4,2016-08-21,1818
2016,234,2479,5,2016-08-21,1819
2016,234,2480,6,2016-08-21,1820
2016,234,2481,7,2016-08-21,1821
2016,234,2482,8,2016-08-21,1822
2016,234,2483,9,2016-08-21,1823
2016,235,2484,1,2016-08-22,1824
2016,235,2485,2,2016-08-22,1825
2016,235,2486,3,2016-08-22,1826
2016,235,2487,4,2016-08-22,1827
2016,235,2488,5,2016-08-22,1828
2016,235,2489,6,2016-08-22,1829
2016,235,2490,7,2016-08-22,1830
2016,235,2491,8,2016-08-22,1831
2016,235,2492,9,2016-08-22,1832
2016,236,2493,1,2016-08-23,1833
2016,236,2494,2,2016-08-23,1834
2016,236,2495,3,2016-08-23,1835
2016,236,2496,4,2016-08-23,1836
2016,236,2497,5,2016-08-23,1837
2016,236,2498,6,2016-08-23,1838
2016,236,2499,7,2016-08-23,1839
2016,236,2500,8,2016-08-23,1840
2016,236,2501,9,2016-08-23,1841
2016,237,2502,1,2016-08-24,1842
2016,237,2503,2,2016-08-24,1843
2016,237,2504,3,2016-08-24,1844
2016,237,2505,4,2016-08-24,1845
2016,237,2506,5,2016-08-24,1846
2016,237,2507,6,2016-08-24,1847
2016,237,2508,7,2016-08-24,1848
2016,237,2509,8,2016-08-24,1849
2016,237,2510,9,2016-08-24,1850
2016,238,2511,1,2016-08-25,1851
2016,238,2512,2,2016-08-25,1852
2016,238,2513,3,2016-08-25,1853
2016,238,2514,4,2016-08-25,1854
2016,238,2515,5,2016-08-25,1855
2016,238,2516,6,2016-08-25,1856
2016,238,2517,7,2016-08-25,1857
2016,238,2518,8,2016-08-25,1858
2016,238,2519,9,2016-08-25,1859
2016,239,2520,1,2016-08-26,1860
2016,239,2521,2,2016-08-26,1861
2016,239,2522,3,2016-08-26,1862
2016,239,2523,4,2016-08-26,1863
2016,239,2524,5,2016-08-26,1864
2016,239,2525,6,2016-08-26,1865
2016,239,2526,7,2016-08-26,1866
2016,239,2527,8,2016-08-26,1867
2016,239,2528,9,2016-08-26,1868
2016,240,2529,1,2016-08-27,1869
2016,240,2530,2,2016-08-27,1870
2016,240,2531,3,2016-08-27,1871
2016,240,2532,4,2016-08-27,1872
2016,240,2533,5,2016-08-27,1873
2016,240,2534,6,2016-08-27,1874
2016,240,2535,7,2016-08-27,1875
2016,240,2536,8,2016-08-27,1876
2016,240,2537,9,2016-08-27,1877
2016,241,2538,1,2016-08-28,1878
2016,241,2539,2,2016-08-28,1879
2016,241,2540,3,2016-08-28,1880
2016,241,2541,4,2016-08-28,1881
2016,241,2542,5,2016-08-28,1882
2016,241,2543,6,2016-08-28,1883
2016,241,2544,7,2016-08-28,1884
2016,241,2545,8,2016-08-28,1885
2016,241,2546,9,2016-08-28,1886
2016,242,2547,1,2016-08-29,1887
2016,242,2548,2,2016-08-29,1888
2016,242,2549,3,2016-08-29,1889
2016,242,2550,4,2016-08-29,1890
2016,242,2551,5,2016-08-29,1891
2016,242,2552,6,2016-08-29,1892
2016,242,2553,7,2016-08-29,1893
2016,242,2554,8,2016-08-29,1894
2016,242,2555,9,2016-08-29,1895
2016,243,2556,1,2016-08-30,1896
2016,243,2557,2,2016-08-30,1897
2016,243,2558,3,2016-08-30,1898
2016,243,2559,4,2016-08-30,1899
2016,243,2560,5,2016-08-30,1900
2016,243,2561,6,2016-08-30,1901
2016,243,2562,7,2016-08-30,1902
2016,243,2563,8,2016-08-30,1903
2016,243,2564,9,2016-08-30,1904
2016,244,2565,1,2016-08-31,1905
2016,244,2566,2,2016-08-31,1906
2016,244,2567,3,2016-08-31,1907
2016,244,2568,4,2016-08-31,1908
2016,244,2569,5,2016-08-31,1909
2016,244,2570,6,2016-08-31,1910
2016,244,2571,7,2016-08-31,1911
2016,244,2572,8,2016-08-31,1912
2016,244,2573,9,2016-08-31,1913
2016,245,2574,1,2016-09-01,1914
2016,245,2575,2,2016-09-01,1915
2016,245,2576,3,2016-09-01,1916
2016,245,2577,4,2016-09-01,1917
2016,245,2578,5,2016-09-01,1918
2016,245,2579,6,2016-09-01,1919
2016,245,2580,7,2016-09-01,1920
2016,245,2581,8,2016-09-01,1921
2016,245,2582,9,2016-09-01,1922
2016,246,2583,1,2016-09-02,1923
2016,246,2584,2,2016-09-02,1924
2016,246,2585,3,2016-09-02,1925
2016,246,2586,4,2016-09-02,1926
2016,246,2587,5,2016-09-02,1927
2016,246,2588,6,2016-09-02,1928
2016,246,2589,7,2016-09-02,1929
2016,246,2590,8,2016-09-02,1930
2016,246,2591,9,2016-09-02,1931
2016,247,2592,1,2016-09-03,1932
2016,247,2593,2,2016-09-03,1933
2016,247,2594,3,2016-09-03,1934
2016,247,2595,4,2016-09-03,1935
2016,247,2596,5,2016-09-03,1936
2016,247,2597,6,2016-09-03,1937
2016,247,2598,7,2016-09-03,1938
2016,247,2599,8,2016-09-03,1939
2016,247,2600,9,2016-09-03,1940
2016,248,2601,1,2016-09-04,1941
2016,248,2602,2,2016-09-04,1942
2016,248,2603,3,2016-09-04,1943
2016,248,2604,4,2016-09-04,1944
2016,248,2605,5,2016-09-04,1945
2016,248,2606,6,2016-09-04,1946
2016,248,2607,7,2016-09-04,1947
2016,248,2608,8,2016-09-04,1948
2016,248,2609,9,2016-09-04,1949
2016,249,2610,1,2016-09-05,1950
2016,249,2611,2,2016-09-05,1951
2016,249,2612,3,2016-09-05,1952
2016,249,2613,4,2016-09-05,1953
2016,249,2614,5,2016-09-05,1954
2016,249,2615,6,2016-09-05,1955
2016,249,2616,7,2016-09-05,1956
2016,249,2617,8,2016-09-05,1957
2016,249,2618,9,2016-09-05,1958
2016,250,2619,1,2016-09-06,1959
2016,250,2620,2,2016-09-06,1960
2016,250,2621,3,2016-09-06,1961
2016,250,2622,4,2016-09-06,1962
2016,250,2623,5,2016-09-06,1963
2016,250,2624,6,2016-09-06,1964
2016,250,2625,7,2016-09-06,1965
2016,250,2626,8,2016-09-06,1966
2016,251,2627,1,2016-09-07,1967
2016,251,2628,2,2016-09-07,1968
2016,251,2629,3,2016-09-07,1969
2016,251,2630,4,2016-09-07,1970
2016,251,2631,5,2016-09-07,1971
2016,251,2632,6,2016-09-07,1972
2016,251,2633,7,2016-09-07,1973
2016,251,2634,8,2016-09-07,1974
2016,251,2635,9,2016-09-07,1975
2016,252,2636,1,2016-09-08,1976
2016,252,2637,2,2016-09-08,1977
2016,252,2638,3,2016-09-08,1978
2016,252,2639,4,2016-09-08,1979
2016,252,2640,5,2016-09-08,1980
2016,252,2641,6,2016-09-08,1981
2016,252,2642,7,2016-09-08,1982
2016,252,2643,8,2016-09-08,1983
2016,252,2644,9,2016-09-08,1984
2016,253,2645,1,2016-09-09,1985
2016,253,2646,2,2016-09-09,1986
2016,253,2647,3,2016-09-09,1987
2016,253,2648,4,2016-09-09,1988
2016,253,2649,5,2016-09-09,1989
2016,253,2650,6,2016-09-09,1990
2016,256,2651,1,2016-09-12,1991
2016,257,2652,1,2016-09-13,1992
2016,257,2653,2,2016-09-13,1993
2016,257,2654,3,2016-09-13,1994
2016,257,2655,4,2016-09-13,1995
2016,257,2656,5,2016-09-13,1996
2016,257,2657,6,2016-09-13,1997
2016,257,2658,7,2016-09-13,1998
2016,257,2659,8,2016-09-13,1999
2016,257,2660,9,2016-09-13,2000
2016,258,2661,1,2016-09-14,2001
2016,258,2662,2,2016-09-14,2002
2016,258,2663,3,2016-09-14,2003
2016,258,2664,4,2016-09-14,2004
2016,258,2665,5,2016-09-14,2005
2016,258,2666,6,2016-09-14,2006
2016,258,2667,7,2016-09-14,2007
2016,258,2668,8,2016-09-14,2008
2016,258,2669,9,2016-09-14,2009
2016,259,2670,1,2016-09-15,2010
2016,259,2671,2,2016-09-15,2011
2016,259,2672,3,2016-09-15,2012
2016,259,2673,4,2016-09-15,2013
2016,259,2674,5,2016-09-15,2014
2016,259,2675,6,2016-09-15,2015
2016,259,2676,7,2016-09-15,2016
2016,259,2677,8,2016-09-15,2017
2016,259,2678,9,2016-09-15,2018
2016,260,2679,1,2016-09-16,2019
2016,260,2680,2,2016-09-16,2020
2016,260,2681,3,2016-09-16,2021
2016,260,2682,4,2016-09-16,2022
2016,260,2683,5,2016-09-16,2023
2016,260,2684,6,2016-09-16,2024
2016,260,2685,7,2016-09-16,2025
2016,260,2686,8,2016-09-16,2026
2016,260,2687,9,2016-09-16,2027
2016,261,2688,1,2016-09-17,2028
2016,261,2689,2,2016-09-17,2029
2016,261,2690,3,2016-09-17,2030
2016,261,2691,4,2016-09-17,2031
2016,261,2692,5,2016-09-17,2032
2016,261,2693,6,2016-09-17,2033
2016,261,2694,7,2016-09-17,2034
2016,261,2695,8,2016-09-17,2035
2016,261,2696,9,2016-09-17,2036
2016,262,2697,1,2016-09-18,2037
2016,262,2698,2,2016-09-18,2038
2016,262,2699,3,2016-09-18,2039
2016,262,2700,4,2016-09-18,2040
2016,262,2701,5,2016-09-18,2041
2016,262,2702,6,2016-09-18,2042
2016,262,2703,7,2016-09-18,2043
2016,262,2704,8,2016-09-18,2044
2016,262,2705,9,2016-09-18,2045
2016,263,2706,1,2016-09-19,2046
2016,263,2707,2,2016-09-19,2047
2016,263,2708,3,2016-09-19,2048
2016,263,2709,4,2016-09-19,2049
2016,263,2710,5,2016-09-19,2050
2016,263,2711,6,2016-09-19,2051
2016,263,2712,7,2016-09-19,2052
2016,263,2713,8,2016-09-19,2053
2016,263,2714,9,2016-09-19,2054
2016,264,2715,1,2016-09-20,2055
2016,264,2716,2,2016-09-20,2056
2016,264,2717,3,2016-09-20,2057
2016,264,2718,4,2016-09-20,2058
2016,264,2719,5,2016-09-20,2059
2016,264,2720,6,2016-09-20,2060
2016,264,2721,7,2016-09-20,2061
2016,264,2722,8,2016-09-20,2062
2016,264,2723,9,2016-09-20,2063
2016,265,2724,1,2016-09-21,2064
2016,265,2725,2,2016-09-21,2065
2016,265,2726,3,2016-09-21,2066
2016,265,2727,4,2016-09-21,2067
2016,265,2728,5,2016-09-21,2068
2016,265,2729,6,2016-09-21,2069
2016,265,2730,7,2016-09-21,2070
2016,265,2731,8,2016-09-21,2071
2016,265,2732,9,2016-09-21,2072
2016,266,2733,1,2016-09-22,2073
2016,266,2734,2,2016-09-22,2074
2016,266,2735,3,2016-09-22,2075
2016,266,2736,4,2016-09-22,2076
2016,266,2737,5,2016-09-22,2077
2016,266,2738,6,2016-09-22,2078
2016,266,2739,7,2016-09-22,2079
2016,266,2740,8,2016-09-22,2080
2016,266,2741,9,2016-09-22,2081
2016,267,2742,1,2016-09-23,2082
2016,267,2743,2,2016-09-23,2083
2016,267,2744,3,2016-09-23,2084
2016,267,2745,4,2016-09-23,2085
2016,267,2746,5,2016-09-23,2086
2016,267,2747,6,2016-09-23,2087
2016,267,2748,7,2016-09-23,2088
2016,267,2749,8,2016-09-23,2089
2016,267,2750,9,2016-09-23,2090
2016,268,2751,1,2016-09-24,2091
2016,268,2752,2,2016-09-24,2092
2016,268,2753,3,2016-09-24,2093
2016,268,2754,4,2016-09-24,2094
2016,268,2755,5,2016-09-24,2095
2016,268,2756,6,2016-09-24,2096
2016,268,2757,7,2016-09-24,2097
2016,268,2758,8,2016-09-24,2098
2016,268,2759,9,2016-09-24,2099
2016,269,2760,1,2016-09-25,2100
2016,269,2761,2,2016-09-25,2101
2016,269,2762,3,2016-09-25,2102
2016,269,2763,4,2016-09-25,2103
2016,269,2764,5,2016-09-25,2104
2016,269,2765,6,2016-09-25,2105
2016,269,2766,7,2016-09-25,2106
2016,269,2767,8,2016-09-25,2107
2016,269,2768,9,2016-09-25,2108
2016,270,2769,1,2016-09-26,2109
2016,270,2770,2,2016-09-26,2110
2016,270,2771,3,2016-09-26,2111
2016,270,2772,4,2016-09-26,2112
2016,270,2773,5,2016-09-26,2113
2016,270,2774,6,2016-09-26,2114
2016,270,2775,7,2016-09-26,2115
2016,270,2776,8,2016-09-26,2116
2016,270,2777,9,2016-09-26,2117
2016,271,2778,1,2016-09-27,2118
2016,271,2779,2,2016-09-27,2119
2016,271,2780,3,2016-09-27,2120
2016,271,2781,4,2016-09-27,2121
2016,271,2782,5,2016-09-27,2122
2016,271,2783,6,2016-09-27,2123
2016,271,2784,7,2016-09-27,2124
2016,271,2785,8,2016-09-27,2125
2016,271,2786,9,2016-09-27,2126
2016,272,2787,1,2016-09-28,2127
2016,272,2788,2,2016-09-28,2128
2016,272,2789,3,2016-09-28,2129
2016,272,2790,4,2016-09-28,2130
2016,272,2791,5,2016-09-28,2131
2016,272,2792,6,2016-09-28,2132
2016,272,2793,7,2016-09-28,2133
2016,272,2794,8,2016-09-28,2134
2016,272,2795,9,2016-09-28,2135
2016,273,2796,1,2016-09-29,2136
2016,273,2797,2,2016-09-29,2137
2016,273,2798,3,2016-09-29,2138
2016,273,2799,4,2016-09-29,2139
2016,273,2800,5,2016-09-29,2140
2016,273,2801,6,2016-09-29,2141
2016,273,2802,7,2016-09-29,2142
2016,273,2803,8,2016-09-29,2143
2016,273,2804,9,2016-09-29,2144
2016,274,2805,1,2016-09-30,2145
2016,274,2806,2,2016-09-30,2146
2016,274,2807,3,2016-09-30,2147
2016,274,2808,4,2016-09-30,2148
2016,274,2809,5,2016-09-30,2149
2016,274,2810,6,2016-09-30,2150
2016,274,2811,7,2016-09-30,2151
2016,274,2812,8,2016-09-30,2152
2016,274,2813,9,2016-09-30,2153
2016,275,2814,1,2016-10-01,2154
2016,275,2815,2,2016-10-01,2155
2016,275,2816,3,2016-10-01,2156
2016,275,2817,4,2016-10-01,2157
2016,275,2818,5,2016-10-01,2158
2016,275,2819,6,2016-10-01,2159
2016,275,2820,7,2016-10-01,2160
2016,275,2821,8,2016-10-01,2161
2016,275,2822,9,2016-10-01,2162
2016,276,2823,1,2016-10-02,2163
2016,276,2824,2,2016-10-02,2164
2016,276,2825,3,2016-10-02,2165
2016,276,2826,4,2016-10-02,2166
2016,276,2827,5,2016-10-02,2167
2016,276,2828,6,2016-10-02,2168
2016,276,2829,7,2016-10-02,2169
2016,276,2830,8,2016-10-02,2170
2016,276,2831,9,2016-10-02,2171
2016,277,2832,1,2016-10-03,2172
2016,277,2833,2,2016-10-03,2173
2016,277,2834,3,2016-10-03,2174
2016,277,2835,4,2016-10-03,2175
2016,277,2836,5,2016-10-03,2176
2016,277,2837,6,2016-10-03,2177
2016,277,2838,7,2016-10-03,2178
2016,277,2839,8,2016-10-03,2179
2016,277,2840,9,2016-10-03,2180
2016,278,2841,1,2016-10-04,2181
2016,278,2842,2,2016-10-04,2182
2016,278,2843,3,2016-10-04,2183
2016,278,2844,4,2016-10-04,2184
2016,278,2845,5,2016-10-04,2185
2016,278,2846,6,2016-10-04,2186
2016,278,2847,7,2016-10-04,2187
2016,278,2848,8,2016-10-04,2188
2016,278,2849,9,2016-10-04,2189
2016,279,2850,1,2016-10-05,2190
2016,279,2851,2,2016-10-05,2191
2016,279,2852,3,2016-10-05,2192
2016,279,2853,4,2016-10-05,2193
2016,279,2854,5,2016-10-05,2194
2016,279,2855,6,2016-10-05,2195
2016,279,2856,7,2016-10-05,2196
2016,279,2857,8,2016-10-05,2197
2016,279,2858,9,2016-10-05,2198
2016,280,2859,1,2016-10-06,2199
2016,280,2860,2,2016-10-06,2200
2016,280,2861,3,2016-10-06,2201
2016,280,2862,4,2016-10-06,2202
2016,280,2863,5,2016-10-06,2203
2016,280,2864,6,2016-10-06,2204
2016,280,2865,7,2016-10-06,2205
2016,280,2866,8,2016-10-06,2206
2016,280,2867,9,2016-10-06,2207
2016,281,2868,1,2016-10-07,2208
2016,281,2869,2,2016-10-07,2209
2016,281,2870,3,2016-10-07,2210
2016,281,2871,4,2016-10-07,2211
2016,281,2872,5,2016-10-07,2212
2016,281,2873,6,2016-10-07,2213
2016,281,2874,7,2016-10-07,2214
2016,281,2875,8,2016-10-07,2215
2016,281,2876,9,2016-10-07,2216
2016,282,2877,1,2016-10-08,2217
2016,282,2878,2,2016-10-08,2218
2016,282,2879,3,2016-10-08,2219
2016,282,2880,4,2016-10-08,2220
2016,282,2881,5,2016-10-08,2221
2016,282,2882,6,2016-10-08,2222
2016,282,2883,7,2016-10-08,2223
2016,282,2884,8,2016-10-08,2224
2016,282,2885,9,2016-10-08,2225
2016,283,2886,1,2016-10-09,2226
2016,283,2887,2,2016-10-09,2227
2016,283,2888,3,2016-10-09,2228
2016,283,2889,4,2016-10-09,2229
2016,283,2890,5,2016-10-09,2230
2016,283,2891,6,2016-10-09,2231
2016,283,2892,7,2016-10-09,2232
2016,283,2893,8,2016-10-09,2233
2016,283,2894,9,2016-10-09,2234
2016,284,2895,1,2016-10-10,2235
2016,284,2896,2,2016-10-10,2236
2016,284,2897,3,2016-10-10,2237
2016,284,2898,4,2016-10-10,2238
2016,284,2899,5,2016-10-10,2239
2016,284,2900,6,2016-10-10,2240
2016,284,2901,7,2016-10-10,2241
2016,284,2902,8,2016-10-10,2242
2016,284,2903,9,2016-10-10,2243
2016,285,2904,1,2016-10-11,2244
2016,285,2905,2,2016-10-11,2245
2016,285,2906,3,2016-10-11,2246
2016,285,2907,4,2016-10-11,2247
2016,285,2908,5,2016-10-11,2248
2016,285,2909,6,2016-10-11,2249
2016,285,2910,7,2016-10-11,2250
2016,285,2911,8,2016-10-11,2251
2016,285,2912,9,2016-10-11,2252
2016,286,2913,1,2016-10-12,2253
2016,286,2914,2,2016-10-12,2254
2016,286,2915,3,2016-10-12,2255
2016,286,2916,4,2016-10-12,2256
2016,286,2917,5,2016-10-12,2257
2016,286,2918,6,2016-10-12,2258
2016,286,2919,7,2016-10-12,2259
2016,286,2920,8,2016-10-12,2260
2016,286,2921,9,2016-10-12,2261
2016,287,2922,1,2016-10-13,2262
2016,287,2923,2,2016-10-13,2263
2016,287,2924,3,2016-10-13,2264
2016,287,2925,4,2016-10-13,2265
2016,287,2926,5,2016-10-13,2266
2016,287,2927,6,2016-10-13,2267
2016,287,2928,7,2016-10-13,2268
2016,287,2929,8,2016-10-13,2269
2016,287,2930,9,2016-10-13,2270
2016,288,2931,1,2016-10-14,2271
2016,288,2932,2,2016-10-14,2272
2016,288,2933,3,2016-10-14,2273
2016,288,2934,4,2016-10-14,2274
2016,288,2935,5,2016-10-14,2275
2016,288,2936,6,2016-10-14,2276
2016,288,2937,7,2016-10-14,2277
2016,288,2938,8,2016-10-14,2278
2016,288,2939,9,2016-10-14,2279
2016,289,2940,1,2016-10-15,2280
2016,289,2941,2,2016-10-15,2281
2016,289,2942,3,2016-10-15,2282
2016,289,2943,4,2016-10-15,2283
2016,289,2944,5,2016-10-15,2284
2016,289,2945,6,2016-10-15,2285
2016,289,2946,7,2016-10-15,2286
2016,289,2947,8,2016-10-15,2287
2016,289,2948,9,2016-10-15,2288
2016,290,2949,1,2016-10-16,2289
2016,290,2950,2,2016-10-16,2290
2016,290,2951,3,2016-10-16,2291
2016,290,2952,4,2016-10-16,2292
2016,290,2953,5,2016-10-16,2293
2016,290,2954,6,2016-10-16,2294
2016,290,2955,7,2016-10-16,2295
2016,290,2956,8,2016-10-16,2296
2016,290,2957,9,2016-10-16,2297
2016,291,2958,1,2016-10-17,2298
2016,291,2959,2,2016-10-17,2299
2016,291,2960,3,2016-10-17,2300
2016,291,2961,4,2016-10-17,2301
2016,291,2962,5,2016-10-17,2302
2016,291,2963,6,2016-10-17,2303
2016,291,2964,7,2016-10-17,2304
2016,291,2965,8,2016-10-17,2305
2016,291,2966,9,2016-10-17,2306
2016,292,2967,1,2016-10-18,2307
2016,292,2968,2,2016-10-18,2308
2016,292,2969,3,2016-10-18,2309
2016,292,2970,4,2016-10-18,2310
2016,292,2971,5,2016-10-18,2311
2016,292,2972,6,2016-10-18,2312
2016,292,2973,7,2016-10-18,2313
2016,292,2974,8,2016-10-18,2314
2016,292,2975,9,2016-10-18,2315
2016,293,2976,1,2016-10-19,2316
2016,293,2977,2,2016-10-19,2317
2016,293,2978,3,2016-10-19,2318
2016,293,2979,4,2016-10-19,2319
2016,293,2980,5,2016-10-19,2320
2016,293,2981,6,2016-10-19,2321
2016,293,2982,7,2016-10-19,2322
2016,293,2983,8,2016-10-19,2323
2016,293,2984,9,2016-10-19,2324
2016,294,2985,1,2016-10-20,2325
2016,294,2986,2,2016-10-20,2326
2016,294,2987,3,2016-10-20,2327
2016,294,2988,4,2016-10-20,2328
2016,294,2989,5,2016-10-20,2329
2016,294,2990,6,2016-10-20,2330
2016,294,2991,7,2016-10-20,2331
2016,294,2992,8,2016-10-20,2332
2016,294,2993,9,2016-10-20,2333
2016,295,2994,1,2016-10-21,2334
2016,295,2995,2,2016-10-21,2335
2016,295,2996,3,2016-10-21,2336
2016,296,2997,1,2016-10-22,2337
2016,296,2998,2,2016-10-22,2338
2016,296,2999,3,2016-10-22,2339
2016,296,3000,4,2016-10-22,2340
2016,296,3001,5,2016-10-22,2341
2016,296,3002,6,2016-10-22,2342
2016,296,3003,7,2016-10-22,2343
2016,296,3004,8,2016-10-22,2344
2016,296,3005,9,2016-10-22,2345
2016,297,3006,1,2016-10-23,2346
2016,297,3007,2,2016-10-23,2347
2016,297,3008,3,2016-10-23,2348
2016,297,3009,4,2016-10-23,2349
2016,297,3010,5,2016-10-23,2350
2016,297,3011,6,2016-10-23,2351
2016,297,3012,7,2016-10-23,2352
2016,297,3013,8,2016-10-23,2353
2016,297,3014,9,2016-10-23,2354
2016,298,3015,1,2016-10-24,2355
2016,298,3016,2,2016-10-24,2356
2016,298,3017,3,2016-10-24,2357
2016,298,3018,4,2016-10-24,2358
2016,298,3019,5,2016-10-24,2359
2016,298,3020,6,2016-10-24,2360
2016,298,3021,7,2016-10-24,2361
2016,298,3022,8,2016-10-24,2362
2016,298,3023,9,2016-10-24,2363
2016,299,3024,1,2016-10-25,2364
2016,299,3025,2,2016-10-25,2365
2016,299,3026,3,2016-10-25,2366
2016,299,3027,4,2016-10-25,2367
2016,299,3028,5,2016-10-25,2368
2016,299,3029,6,2016-10-25,2369
2016,299,3030,7,2016-10-25,2370
2016,299,3031,8,2016-10-25,2371
2016,299,3032,9,2016-10-25,2372
2016,300,3033,1,2016-10-26,2373
2016,300,3034,2,2016-10-26,2374
2016,300,3035,3,2016-10-26,2375
2016,300,3036,4,2016-10-26,2376
2016,300,3037,5,2016-10-26,2377
2016,300,3038,6,2016-10-26,2378
2016,300,3039,7,2016-10-26,2379
2016,300,3040,8,2016-10-26,2380
2016,300,3041,9,2016-10-26,2381
2016,301,3042,1,2016-10-27,2382
2016,301,3043,2,2016-10-27,2383
2016,301,3044,3,2016-10-27,2384
2016,301,3045,4,2016-10-27,2385
2016,301,3046,5,2016-10-27,2386
2016,301,3047,6,2016-10-27,2387
2016,301,3048,7,2016-10-27,2388
2016,301,3049,8,2016-10-27,2389
2016,301,3050,9,2016-10-27,2390
2016,302,3051,1,2016-10-28,2391
2016,302,3052,2,2016-10-28,2392
2016,302,3053,3,2016-10-28,2393
2016,302,3054,4,2016-10-28,2394
2016,302,3055,5,2016-10-28,2395
2016,302,3056,6,2016-10-28,2396
2016,302,3057,7,2016-10-28,2397
2016,302,3058,8,2016-10-28,2398
2016,302,3059,9,2016-10-28,2399
2016,303,3060,1,2016-10-29,2400
2016,303,3061,2,2016-10-29,2401
2016,303,3062,3,2016-10-29,2402
2016,303,3063,4,2016-10-29,2403
2016,303,3064,5,2016-10-29,2404
2016,303,3065,6,2016-10-29,2405
2016,303,3066,7,2016-10-29,2406
2016,303,3067,8,2016-10-29,2407
